ID,Gender,Ever_Married,Graduated,Profession,Spending_Score,Family_Size,Var_1,Segmentation,Age,Work_Experience
466296,Male,Yes,No,Executive,High,4.0,Cat_6,C,69.0,1.0
462252,Male,No,Yes,Entertainment,Low,1.0,Cat_6,A,47.0,4.0
460209,Female,Yes,Yes,Entertainment,Low,7.0,Cat_6,D,26.0,5.0
465890,Female,No,Yes,Artist,Low,1.0,Cat_6,B,39.0,9.0
459745,Male,Yes,No,Artist,Low,4.0,Cat_1,A,47.0,0.0
465715,Female,Yes,Yes,Artist,Low,1.0,Cat_6,A,69.0,7.0
467168,Male,Yes,Yes,Artist,Average,2.0,Cat_1,B,46.0,8.0
465805,Male,Yes,Yes,Engineer,Low,1.0,Cat_3,C,50.0,1.0
461417,Female,No,Yes,Doctor,Low,3.0,Cat_6,D,37.0,1.0
462938,Female,No,Yes,Artist,Low,1.0,Cat_6,B,50.0,6.0
463869,Female,Yes,Yes,Doctor,Average,4.0,Cat_6,C,52.0,0.0
459071,Male,No,Yes,Healthcare,Low,4.0,Cat_6,C,28.0,5.0
460193,Male,No,Yes,Entertainment,Low,2.0,Cat_2,A,42.0,3.0
462936,Female,No,Yes,Engineer,Low,1.0,Cat_6,A,43.0,4.0
464015,Female,No,Yes,Artist,Low,2.0,Cat_6,A,42.0,8.0
467961,Male,Yes,Yes,Executive,High,5.0,Cat_4,B,45.0,1.0
464442,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,B,57.0,1.0
465834,Male,No,Yes,Entertainment,Low,3.0,Cat_2,A,48.0,0.0
462857,Male,No,No,Healthcare,Low,3.0,Cat_6,D,18.0,1.0
467268,Male,Yes,Yes,Lawyer,Low,1.0,Cat_6,A,88.0,0.0
463474,Male,Yes,No,Artist,Average,2.0,Cat_6,C,51.0,3.0
463607,Female,No,Yes,Engineer,Low,5.0,Cat_1,B,29.0,1.0
460793,Female,Yes,No,Artist,Low,3.0,Cat_3,B,28.0,0.0
464874,Female,Yes,Yes,Artist,Average,4.0,Cat_4,C,47.0,0.0
465186,Female,Yes,No,Artist,Average,4.0,Cat_1,C,38.0,4.0
463861,Male,Yes,Yes,Artist,Low,1.0,Cat_3,A,37.0,1.0
464027,Male,No,No,Healthcare,Low,4.0,Cat_6,D,22.0,9.0
460985,Female,Yes,Yes,Engineer,Average,2.0,Cat_6,C,61.0,0.0
466870,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,42.0,0.0
466060,Male,Yes,Yes,Artist,Average,2.0,Cat_3,B,60.0,1.0
461273,Male,Yes,Yes,Entertainment,High,4.0,Cat_6,B,73.0,1.0
461648,Female,Yes,Yes,Artist,Low,1.0,Cat_6,C,49.0,1.0
467631,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,C,72.0,3.0
467804,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,43.0,1.0
466000,Male,Yes,Yes,Doctor,Low,2.0,Cat_1,A,38.0,5.0
459445,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,35.0,0.0
466292,Female,Yes,No,Lawyer,High,2.0,Cat_6,B,82.0,1.0
463804,Male,Yes,Yes,Artist,Low,1.0,Cat_6,A,63.0,9.0
464081,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,73.0,11.0
462543,Female,Yes,Yes,Artist,Low,1.0,Cat_3,B,38.0,4.0
463444,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,B,61.0,3.0
463051,Female,No,Yes,Other,Low,1.0,Cat_6,A,42.0,10.0
465893,Female,Yes,Yes,Engineer,Average,2.0,Cat_6,B,43.0,0.0
466812,Male,No,No,Other,Low,1.0,Cat_6,D,31.0,14.0
463129,Male,Yes,No,Doctor,Low,1.0,Cat_6,A,69.0,0.0
467091,Female,No,Yes,Entertainment,Low,3.0,Cat_6,D,42.0,1.0
460268,Male,Yes,Yes,Artist,Average,2.0,Cat_6,B,32.0,9.0
465757,Male,Yes,Yes,Artist,Average,4.0,Cat_4,A,39.0,3.0
460021,Female,Yes,Yes,Artist,Average,4.0,Cat_6,B,48.0,0.0
463859,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,39.0,6.0
460053,Male,Yes,Yes,Artist,Average,2.0,Cat_1,C,55.0,9.0
466659,Male,Yes,Yes,Doctor,High,2.0,Cat_3,B,60.0,1.0
466533,Female,No,Yes,Entertainment,Low,1.0,Cat_6,A,51.0,1.0
465307,Female,Yes,Yes,Artist,Average,3.0,Cat_4,B,61.0,0.0
464592,Female,No,Yes,Artist,Low,1.0,Cat_6,A,43.0,1.0
461647,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,55.0,2.0
467462,Female,Yes,Yes,Artist,Average,5.0,Cat_6,C,43.0,1.0
467594,Male,Yes,No,Executive,Average,3.0,Cat_4,B,45.0,0.0
464255,Female,Yes,Yes,Artist,Average,5.0,Cat_4,C,50.0,1.0
461701,Male,Yes,No,Artist,Average,2.0,Cat_5,C,40.0,1.0
466516,Male,No,No,Healthcare,Low,3.0,Cat_6,D,19.0,0.0
464036,Female,No,Yes,Doctor,Low,1.0,Cat_6,A,25.0,3.0
461887,Female,No,Yes,Lawyer,Low,1.0,Cat_6,D,89.0,2.0
466177,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,49.0,0.0
467486,Female,Yes,Yes,Engineer,Average,5.0,Cat_6,B,46.0,1.0
466775,Female,Yes,Yes,Lawyer,Low,2.0,Cat_6,C,83.0,0.0
467412,Male,Yes,Yes,Executive,Average,4.0,Cat_6,B,35.0,6.0
460546,Female,Yes,Yes,Lawyer,Low,2.0,Cat_3,C,71.0,1.0
466204,Male,Yes,Yes,Artist,Average,3.0,Cat_6,C,50.0,0.0
459000,Male,Yes,No,Executive,High,2.0,Cat_6,C,58.0,12.0
460635,Male,Yes,No,Healthcare,High,2.0,Cat_3,D,29.0,0.0
466781,Male,Yes,Yes,Artist,Average,4.0,Cat_3,A,35.0,1.0
464992,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,67.0,0.0
464921,Male,Yes,No,Doctor,Average,5.0,Cat_4,C,35.0,0.0
458982,Male,Yes,Yes,Executive,High,3.0,Cat_6,C,61.0,1.0
461045,Female,No,No,Entertainment,Low,2.0,Cat_3,B,29.0,0.0
459623,Male,Yes,No,Entertainment,Average,5.0,Cat_4,B,46.0,3.0
459346,Male,Yes,Yes,Executive,Average,5.0,Cat_2,B,47.0,0.0
464183,Female,No,No,Artist,Low,2.0,Cat_6,C,37.0,4.0
466642,Male,No,No,Healthcare,Low,3.0,Cat_6,D,18.0,9.0
460519,Female,No,No,Entertainment,Low,2.0,Cat_3,C,23.0,0.0
462687,Male,No,No,Other,Low,3.0,Cat_3,D,29.0,11.0
464847,Female,Yes,No,Artist,Average,4.0,Cat_4,A,52.0,2.0
467921,Female,No,Yes,Artist,Low,4.0,Cat_6,A,43.0,1.0
460863,Male,Yes,Yes,Artist,Low,5.0,Cat_6,A,66.0,0.0
464168,Male,Yes,Yes,Executive,High,3.0,Cat_6,C,45.0,1.0
464819,Female,Yes,Yes,Lawyer,Low,1.0,Cat_4,A,67.0,1.0
465718,Female,Yes,Yes,Other,Low,2.0,Cat_6,C,49.0,9.0
461025,Male,Yes,No,Executive,High,4.0,Cat_6,D,38.0,1.0
466243,Female,Yes,No,Engineer,Low,2.0,Cat_4,A,38.0,1.0
463059,Female,No,Yes,Other,Low,1.0,Cat_6,D,32.0,10.0
466962,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,48.0,8.0
463067,Female,No,Yes,Other,Low,1.0,Cat_6,A,42.0,7.0
465755,Female,No,Yes,Artist,Low,3.0,Cat_6,C,50.0,8.0
460088,Female,Yes,Yes,Other,High,2.0,Cat_6,D,33.0,2.0
466301,Male,Yes,Yes,Artist,Average,3.0,Cat_2,C,50.0,0.0
467884,Female,Yes,Yes,Engineer,High,6.0,Cat_4,D,30.0,8.0
459315,Female,Yes,Yes,Doctor,Low,2.0,Cat_4,D,27.0,1.0
465343,Female,Yes,Yes,Engineer,Average,4.0,Cat_6,B,43.0,1.0
467772,Female,No,No,Other,Low,2.0,Cat_6,D,25.0,1.0
460292,Female,No,Yes,Other,Low,3.0,Cat_6,A,27.0,12.0
466566,Male,No,Yes,Artist,Low,1.0,Cat_6,B,43.0,1.0
459500,Male,Yes,Yes,Entertainment,Average,4.0,Cat_6,B,37.0,1.0
460267,Female,No,Yes,Healthcare,Low,9.0,Cat_6,C,27.0,1.0
467298,Male,Yes,Yes,Healthcare,Low,2.0,Cat_6,A,61.0,1.0
467095,Male,Yes,No,Engineer,Average,2.0,Cat_7,C,41.0,0.0
465919,Female,No,Yes,Artist,Low,1.0,Cat_6,B,50.0,0.0
461835,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,60.0,1.0
461302,Male,No,No,Healthcare,Low,4.0,Cat_6,D,20.0,0.0
461275,Male,Yes,Yes,Other,High,2.0,Cat_6,B,66.0,1.0
463115,Male,Yes,Yes,Other,Low,1.0,Cat_6,D,36.0,5.0
466362,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,B,65.0,1.0
462784,Female,No,No,Executive,Low,1.0,Cat_3,C,30.0,3.0
467498,Male,Yes,Yes,Lawyer,Low,3.0,Cat_1,D,56.0,0.0
463490,Male,No,No,Healthcare,Low,4.0,Cat_6,D,20.0,1.0
463836,Female,Yes,Yes,Artist,Low,1.0,Cat_6,B,38.0,0.0
459923,Male,No,Yes,Other,Low,2.0,Cat_3,D,31.0,0.0
462590,Female,Yes,No,Engineer,Average,3.0,Cat_4,D,30.0,3.0
464164,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,81.0,0.0
460298,Female,No,Yes,Lawyer,Low,1.0,Cat_6,A,52.0,4.0
467819,Male,Yes,Yes,Artist,Low,1.0,Cat_3,B,57.0,0.0
460722,Male,Yes,No,Entertainment,Average,3.0,Cat_3,A,30.0,1.0
466407,Male,Yes,No,Entertainment,Low,3.0,Cat_4,A,55.0,1.0
462411,Male,No,Yes,Artist,Low,1.0,Cat_6,A,38.0,8.0
466198,Male,Yes,No,Lawyer,High,2.0,Cat_3,C,70.0,0.0
462153,Male,Yes,No,Artist,Low,1.0,Cat_6,B,59.0,0.0
467180,Male,Yes,Yes,Healthcare,Low,3.0,Cat_3,D,39.0,1.0
461481,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,58.0,9.0
464589,Male,Yes,No,Entertainment,Low,2.0,Cat_5,D,30.0,11.0
461471,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,73.0,1.0
464146,Male,No,Yes,Entertainment,Low,2.0,Cat_6,A,38.0,1.0
464498,Male,Yes,Yes,Artist,Average,3.0,Cat_3,B,45.0,4.0
459589,Male,No,No,Healthcare,Low,5.0,Cat_6,D,25.0,1.0
459775,Male,No,Yes,Artist,Low,2.0,Cat_2,B,36.0,3.0
459829,Male,Yes,Yes,Artist,High,3.0,Cat_7,D,53.0,3.0
463314,Female,No,No,Healthcare,Low,4.0,Cat_3,A,27.0,0.0
459723,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,49.0,6.0
459122,Female,Yes,Yes,Artist,Average,5.0,Cat_6,C,51.0,6.0
462221,Male,No,No,Healthcare,Low,7.0,Cat_4,D,33.0,0.0
463528,Male,Yes,No,Executive,High,2.0,Cat_6,A,67.0,2.0
462694,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,A,61.0,6.0
466757,Female,Yes,No,Engineer,Low,1.0,Cat_6,A,47.0,0.0
464413,Female,Yes,Yes,Engineer,Low,1.0,Cat_3,B,36.0,0.0
466425,Male,Yes,Yes,Entertainment,Average,2.0,Cat_3,A,32.0,1.0
460474,Female,Yes,No,Other,Average,5.0,Cat_4,A,40.0,9.0
467261,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,77.0,0.0
463411,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,C,42.0,8.0
463322,Female,Yes,Yes,Lawyer,High,4.0,Cat_2,B,72.0,1.0
466193,Male,Yes,No,Lawyer,Low,1.0,Cat_6,A,84.0,0.0
461555,Male,No,No,Entertainment,Low,1.0,Cat_6,D,27.0,4.0
459738,Male,Yes,Yes,Artist,Low,2.0,Cat_6,D,32.0,1.0
459008,Female,Yes,Yes,Artist,Average,3.0,Cat_6,B,52.0,1.0
462004,Female,Yes,Yes,Artist,High,6.0,Cat_3,C,53.0,4.0
461250,Female,Yes,Yes,Lawyer,High,4.0,Cat_6,D,47.0,2.0
461926,Female,Yes,Yes,Artist,Average,4.0,Cat_6,C,63.0,4.0
459578,Male,Yes,Yes,Executive,Average,5.0,Cat_6,B,35.0,2.0
466003,Female,Yes,Yes,Other,Low,1.0,Cat_3,C,27.0,9.0
465460,Male,No,Yes,Artist,Low,1.0,Cat_6,B,49.0,0.0
462862,Female,No,No,Other,Low,1.0,Cat_6,D,31.0,8.0
465084,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,61.0,5.0
465777,Female,No,Yes,Artist,Low,5.0,Cat_6,A,30.0,9.0
466688,Male,No,No,Healthcare,Low,3.0,Cat_4,D,23.0,1.0
461029,Male,Yes,No,Entertainment,Low,2.0,Cat_4,A,42.0,8.0
464812,Female,Yes,Yes,Engineer,High,5.0,Cat_4,A,48.0,0.0
465099,Male,Yes,No,Entertainment,Average,2.0,Cat_6,C,39.0,0.0
465730,Male,Yes,Yes,Executive,High,3.0,Cat_4,A,43.0,6.0
462138,Female,Yes,Yes,Artist,Low,2.0,Cat_6,B,56.0,1.0
460332,Male,No,Yes,Healthcare,Low,5.0,Cat_6,D,28.0,0.0
462342,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,71.0,8.0
459007,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,42.0,1.0
465130,Female,Yes,Yes,Artist,Average,9.0,Cat_6,C,50.0,0.0
459702,Female,Yes,Yes,Lawyer,Low,3.0,Cat_6,A,62.0,1.0
461401,Male,Yes,Yes,Artist,Average,3.0,Cat_6,A,43.0,1.0
463916,Female,No,No,Engineer,Low,4.0,Cat_5,A,32.0,9.0
459938,Male,No,Yes,Artist,Low,1.0,Cat_6,B,61.0,1.0
460199,Female,Yes,Yes,Entertainment,Low,2.0,Cat_6,B,39.0,5.0
466684,Female,Yes,Yes,Artist,Average,2.0,Cat_1,C,46.0,0.0
465978,Male,Yes,Yes,Artist,Average,3.0,Cat_6,B,50.0,1.0
465682,Male,Yes,Yes,Artist,Low,4.0,Cat_4,A,39.0,0.0
462693,Female,No,Yes,Artist,Low,1.0,Cat_6,A,35.0,1.0
459952,Female,No,Yes,Entertainment,Low,2.0,Cat_6,A,35.0,7.0
466450,Female,No,Yes,Healthcare,Low,1.0,Cat_6,D,33.0,1.0
466556,Male,No,No,Healthcare,Low,3.0,Cat_6,D,21.0,1.0
459932,Female,No,Yes,Artist,Low,1.0,Cat_6,B,46.0,9.0
460420,Female,No,Yes,Artist,Low,1.0,Cat_6,A,37.0,1.0
463513,Male,Yes,Yes,Artist,High,2.0,Cat_6,B,79.0,3.0
460123,Female,Yes,Yes,Engineer,Low,2.0,Cat_6,D,33.0,9.0
462357,Male,No,Yes,Artist,Low,3.0,Cat_6,A,25.0,1.0
459866,Female,No,Yes,Artist,Low,1.0,Cat_6,B,51.0,2.0
464094,Male,Yes,Yes,Executive,High,4.0,Cat_6,B,53.0,1.0
467852,Female,No,Yes,Artist,Low,1.0,Cat_6,B,41.0,10.0
462526,Female,Yes,Yes,Artist,Average,5.0,Cat_6,C,46.0,3.0
463180,Male,Yes,Yes,Artist,Low,3.0,Cat_3,C,36.0,0.0
461572,Female,Yes,Yes,Artist,Average,3.0,Cat_2,C,57.0,0.0
464607,Female,Yes,Yes,Artist,Average,4.0,Cat_2,C,49.0,0.0
467679,Female,Yes,Yes,Artist,Average,4.0,Cat_2,C,51.0,2.0
467751,Male,Yes,Yes,Artist,Average,3.0,Cat_6,C,48.0,1.0
465563,Male,Yes,Yes,Entertainment,Average,5.0,Cat_3,B,59.0,1.0
465589,Male,Yes,Yes,Artist,Average,3.0,Cat_6,A,40.0,0.0
459215,Female,Yes,Yes,Artist,Low,3.0,Cat_3,C,58.0,0.0
466826,Male,Yes,Yes,Entertainment,Low,2.0,Cat_6,A,43.0,0.0
461164,Female,No,Yes,Doctor,Low,1.0,Cat_3,B,39.0,9.0
459305,Male,Yes,No,Healthcare,High,2.0,Cat_6,B,29.0,13.0
460181,Female,Yes,Yes,Other,Low,1.0,Cat_6,A,37.0,9.0
466447,Female,Yes,Yes,Artist,Average,4.0,Cat_7,B,49.0,0.0
467735,Male,No,Yes,Doctor,Low,2.0,Cat_6,A,26.0,1.0
463755,Female,Yes,No,Artist,High,2.0,Cat_6,B,63.0,0.0
460930,Male,No,Yes,Artist,Low,5.0,Cat_6,D,26.0,10.0
465246,Male,No,No,Healthcare,Low,5.0,Cat_4,D,21.0,1.0
459683,Female,Yes,Yes,Engineer,Average,3.0,Cat_6,B,56.0,1.0
463491,Male,Yes,Yes,Doctor,Average,3.0,Cat_6,D,27.0,9.0
459985,Female,No,Yes,Doctor,Low,2.0,Cat_6,B,39.0,8.0
462815,Male,Yes,No,Lawyer,Low,1.0,Cat_6,A,84.0,1.0
464187,Female,No,No,Engineer,Low,1.0,Cat_6,A,41.0,9.0
461246,Male,Yes,Yes,Artist,Average,5.0,Cat_6,C,51.0,2.0
460655,Male,No,Yes,Other,Low,4.0,Cat_6,D,19.0,2.0
467137,Female,Yes,Yes,Engineer,Low,1.0,Cat_6,D,59.0,0.0
462477,Male,No,Yes,Entertainment,Low,3.0,Cat_6,A,25.0,7.0
463906,Female,Yes,Yes,Engineer,Average,4.0,Cat_6,B,40.0,0.0
465855,Male,No,Yes,Artist,Low,1.0,Cat_2,A,42.0,1.0
467334,Male,Yes,No,Executive,High,2.0,Cat_6,C,73.0,0.0
461600,Male,No,Yes,Other,Low,5.0,Cat_6,C,30.0,1.0
465828,Female,No,No,Entertainment,Low,4.0,Cat_4,D,29.0,9.0
460279,Female,Yes,No,Entertainment,High,2.0,Cat_6,B,27.0,6.0
463136,Male,Yes,Yes,Artist,High,3.0,Cat_6,B,35.0,1.0
459869,Female,No,No,Healthcare,Low,3.0,Cat_6,D,23.0,1.0
467916,Female,Yes,Yes,Artist,Low,1.0,Cat_6,C,48.0,6.0
465853,Female,Yes,Yes,Healthcare,Average,2.0,Cat_6,A,33.0,2.0
461890,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,45.0,0.0
466582,Female,No,No,Healthcare,Low,3.0,Cat_6,D,23.0,1.0
461076,Male,No,Yes,Entertainment,Low,8.0,Cat_3,A,42.0,1.0
466713,Female,Yes,Yes,Artist,High,4.0,Cat_6,C,69.0,1.0
460753,Female,No,No,Healthcare,Low,6.0,Cat_6,A,33.0,1.0
460262,Male,No,No,Executive,Low,4.0,Cat_6,D,28.0,9.0
465249,Female,No,No,Healthcare,Low,4.0,Cat_6,D,19.0,1.0
466083,Female,No,No,Other,Low,2.0,Cat_3,D,21.0,2.0
459137,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,42.0,7.0
459485,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,A,87.0,0.0
467416,Female,No,Yes,Doctor,Low,1.0,Cat_4,B,38.0,8.0
463137,Female,No,Yes,Other,Low,1.0,Cat_6,D,31.0,8.0
459839,Male,Yes,No,Engineer,Average,5.0,Cat_6,B,45.0,1.0
465665,Female,Yes,Yes,Lawyer,Low,1.0,Cat_6,A,83.0,1.0
464747,Female,Yes,No,Engineer,Average,4.0,Cat_4,A,69.0,0.0
464920,Male,No,Yes,Artist,Low,1.0,Cat_4,B,36.0,2.0
461638,Male,Yes,Yes,Entertainment,High,2.0,Cat_6,A,70.0,0.0
467790,Male,No,No,Healthcare,Low,6.0,Cat_6,D,21.0,1.0
463402,Male,No,No,Healthcare,Low,4.0,Cat_4,D,19.0,7.0
462900,Male,Yes,Yes,Artist,Average,3.0,Cat_6,B,39.0,0.0
460688,Male,Yes,No,Doctor,Low,2.0,Cat_3,D,28.0,5.0
466033,Female,Yes,Yes,Artist,Average,4.0,Cat_6,B,40.0,0.0
461440,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,42.0,1.0
459598,Male,Yes,No,Artist,Average,2.0,Cat_4,A,40.0,4.0
465670,Female,No,No,Engineer,Low,1.0,Cat_4,D,48.0,12.0
463985,Female,Yes,Yes,Artist,Low,2.0,Cat_1,D,29.0,4.0
466347,Male,Yes,No,Executive,Low,3.0,Cat_4,B,71.0,5.0
459077,Female,Yes,No,Lawyer,High,2.0,Cat_6,A,82.0,0.0
460339,Female,Yes,Yes,Entertainment,Low,2.0,Cat_6,A,50.0,4.0
459970,Male,No,Yes,Artist,Low,2.0,Cat_6,A,40.0,1.0
463464,Male,No,No,Healthcare,Low,4.0,Cat_6,D,18.0,6.0
459313,Male,Yes,No,Entertainment,Average,4.0,Cat_6,C,42.0,0.0
466990,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,B,39.0,9.0
460077,Female,No,Yes,Artist,Low,1.0,Cat_6,A,32.0,4.0
460369,Female,Yes,Yes,Artist,Low,2.0,Cat_6,C,50.0,1.0
464108,Female,Yes,Yes,Engineer,Average,3.0,Cat_7,C,60.0,1.0
463792,Female,No,No,Engineer,Low,1.0,Cat_6,B,38.0,6.0
462261,Male,Yes,No,Engineer,Average,3.0,Cat_6,C,60.0,0.0
463312,Male,Yes,No,Engineer,Low,1.0,Cat_3,A,40.0,3.0
462667,Female,Yes,No,Other,Average,2.0,Cat_6,A,40.0,2.0
462917,Male,Yes,No,Doctor,Low,1.0,Cat_1,D,65.0,1.0
463898,Female,No,Yes,Healthcare,Low,2.0,Cat_6,C,38.0,0.0
459157,Male,No,Yes,Engineer,Low,1.0,Cat_6,D,37.0,1.0
460287,Male,Yes,Yes,Artist,Low,1.0,Cat_6,B,53.0,0.0
460684,Male,Yes,No,Entertainment,Low,2.0,Cat_3,B,62.0,8.0
462319,Male,Yes,Yes,Artist,Average,2.0,Cat_2,C,47.0,1.0
462925,Female,Yes,No,Other,Average,2.0,Cat_3,A,30.0,3.0
465128,Female,Yes,No,Artist,Average,3.0,Cat_6,B,62.0,1.0
465222,Male,Yes,No,Doctor,Low,2.0,Cat_6,A,69.0,8.0
467850,Female,No,No,Healthcare,Low,2.0,Cat_4,D,19.0,0.0
465488,Male,No,No,Healthcare,Low,4.0,Cat_6,D,18.0,0.0
461266,Female,No,Yes,Artist,Low,1.0,Cat_4,A,35.0,2.0
467453,Male,No,No,Healthcare,Low,1.0,Cat_6,D,49.0,4.0
467672,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,36.0,7.0
466606,Female,Yes,Yes,Engineer,Low,3.0,Cat_3,B,35.0,0.0
462309,Male,No,Yes,Healthcare,Low,1.0,Cat_6,D,30.0,3.0
461840,Male,Yes,Yes,Executive,High,4.0,Cat_6,C,47.0,8.0
461284,Male,No,No,Artist,Low,4.0,Cat_6,D,23.0,1.0
467878,Female,Yes,Yes,Doctor,Average,4.0,Cat_6,A,42.0,0.0
465553,Female,Yes,Yes,Artist,Average,4.0,Cat_3,C,47.0,8.0
463346,Male,Yes,Yes,Healthcare,Low,3.0,Cat_6,D,40.0,1.0
466232,Male,Yes,No,Executive,High,3.0,Cat_6,C,59.0,0.0
465183,Female,Yes,Yes,Artist,Low,2.0,Cat_7,C,38.0,3.0
462382,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,B,73.0,1.0
461363,Male,No,Yes,Artist,Low,1.0,Cat_6,A,45.0,0.0
465658,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,71.0,0.0
460748,Female,Yes,No,Engineer,Low,2.0,Cat_3,A,60.0,0.0
466217,Male,No,Yes,Doctor,Low,2.0,Cat_6,C,27.0,0.0
465484,Female,Yes,Yes,Artist,Low,2.0,Cat_6,B,57.0,0.0
462326,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,42.0,4.0
459870,Male,Yes,No,Executive,High,4.0,Cat_6,A,49.0,11.0
467676,Male,Yes,Yes,Entertainment,Low,2.0,Cat_6,D,40.0,8.0
464488,Female,No,Yes,Artist,Low,9.0,Cat_6,C,40.0,5.0
466076,Male,No,No,Healthcare,Low,3.0,Cat_6,D,19.0,8.0
462275,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,42.0,1.0
459396,Female,No,Yes,Engineer,Low,1.0,Cat_6,B,50.0,0.0
464417,Male,Yes,No,Entertainment,Average,2.0,Cat_6,C,72.0,2.0
467311,Male,Yes,Yes,Lawyer,High,3.0,Cat_6,B,67.0,1.0
464034,Male,Yes,Yes,Entertainment,Low,1.0,Cat_6,A,37.0,3.0
467748,Male,Yes,Yes,Executive,High,4.0,Cat_6,C,38.0,6.0
465010,Female,No,Yes,Other,Low,3.0,Cat_6,D,42.0,8.0
459886,Male,Yes,No,Artist,Low,4.0,Cat_6,A,26.0,1.0
466435,Male,Yes,No,Executive,High,5.0,Cat_6,D,32.0,1.0
463885,Male,Yes,Yes,Artist,Low,1.0,Cat_4,A,51.0,1.0
462915,Male,Yes,No,Engineer,Average,3.0,Cat_6,B,61.0,5.0
462824,Male,Yes,No,Engineer,Average,3.0,Cat_4,B,38.0,0.0
460696,Male,Yes,No,Lawyer,Low,1.0,Cat_6,D,73.0,1.0
461658,Female,Yes,Yes,Artist,Average,2.0,Cat_5,C,62.0,0.0
467142,Male,Yes,Yes,Executive,Low,4.0,Cat_6,B,40.0,0.0
460127,Male,No,Yes,Healthcare,Low,3.0,Cat_6,D,42.0,8.0
467542,Male,No,Yes,Healthcare,Low,1.0,Cat_6,D,30.0,9.0
462901,Female,Yes,No,Other,Low,1.0,Cat_3,A,46.0,9.0
464797,Female,Yes,No,Engineer,Average,4.0,Cat_4,A,38.0,9.0
460867,Male,Yes,Yes,Doctor,Average,5.0,Cat_6,B,40.0,0.0
464438,Male,Yes,No,Entertainment,Average,3.0,Cat_6,C,50.0,0.0
460779,Female,No,No,Entertainment,Low,2.0,Cat_3,A,28.0,1.0
460276,Female,Yes,Yes,Artist,Low,2.0,Cat_6,C,37.0,3.0
466478,Female,Yes,Yes,Artist,Average,4.0,Cat_3,C,51.0,0.0
463834,Female,Yes,Yes,Engineer,Average,4.0,Cat_6,C,41.0,1.0
465796,Female,Yes,Yes,Artist,Average,4.0,Cat_4,C,65.0,0.0
460654,Female,Yes,No,Other,Average,2.0,Cat_4,D,48.0,0.0
465641,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,47.0,0.0
467854,Male,No,Yes,Artist,Low,2.0,Cat_6,A,28.0,9.0
459291,Female,No,Yes,Entertainment,Low,1.0,Cat_6,A,38.0,0.0
460749,Male,No,Yes,Entertainment,Low,2.0,Cat_6,A,36.0,1.0
467861,Female,No,No,Artist,Low,4.0,Cat_4,D,27.0,4.0
459446,Male,Yes,No,Entertainment,Average,3.0,Cat_6,C,36.0,3.0
459229,Female,Yes,Yes,Lawyer,Average,4.0,Cat_6,B,65.0,0.0
466038,Female,No,No,Other,Low,1.0,Cat_4,A,27.0,9.0
459507,Male,Yes,No,Lawyer,High,2.0,Cat_1,D,69.0,0.0
459472,Female,Yes,No,Lawyer,High,2.0,Cat_6,A,77.0,1.0
466023,Male,Yes,No,Executive,High,3.0,Cat_7,B,68.0,1.0
467538,Male,Yes,Yes,Artist,Low,3.0,Cat_6,B,50.0,0.0
459266,Male,No,Yes,Healthcare,Low,5.0,Cat_6,D,26.0,5.0
467642,Male,Yes,Yes,Artist,Average,4.0,Cat_2,C,46.0,2.0
459579,Female,Yes,Yes,Artist,Average,5.0,Cat_4,B,40.0,4.0
464143,Male,No,Yes,Healthcare,Low,5.0,Cat_6,D,33.0,9.0
467678,Male,No,No,Other,Low,2.0,Cat_6,D,56.0,1.0
